软件包名,版本,危害,后门类型,语言,IOC,MD5,财富E站通,智能网点,,,,,,,
uber-et-uber-eats,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],11e0909c9bbf91cd0805a00b2fb9eeaa,,,,,,,,,
uber-for-business-product-recap-2021,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],a1b00c3740e05a201f7ff5985a1d95b1,,,,,,,,,
uber-freight-2022-market-outlook,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],5d153589fcb3cb751ffd6b085bf21739,,,,,,,,,
uber-freight-customer-story,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],b7340f4a8365dbe6ad6e1c2060f2e421,,,,,,,,,
uber-freight-h2-2021-market-insights,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],5225c079206f4fbf8983bd95362a95ad,,,,,,,,,
uber-go,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],86e9e40ea678be5b87141d64740d0f9d,,,,,,,,,
uber-listen,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],bb22ba574c5733a820f5baa965587b3c,,,,,,,,,
uber-logo,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["api.telegram.org"],bde3d3e183b54c8b194c68268ed23383,,,,,,,,,
uber-logo-desc,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],7d0009c0b36ec9172a3d0734c975743d,,,,,,,,,
uber-logo-title,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],f8a57ee6b84e3273ea98050bf36e31b6,,,,,,,,,
uber-mobile,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["api.telegram.org"],589bf712427a526ae6a8c14db58bef18,,,,,,,,,
uber-offerings,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],9d49956340fb2892aa465289f00b7a4d,,,,,,,,,
uber-one,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],d8f508d3dcad3d01bc2d83e6c3edaf57,,,,,,,,,
uber-one-genie,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],283958b1137205f8bb8a7fb4dcbedf86,,,,,,,,,
uber-one-logged-out,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],e61da4b492ab7c4ffc87e228c49f6ed8,,,,,,,,,
uber-on-way-to-hospital,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],e92cf6a636b24f564a87d69463c44ce9,,,,,,,,,
uber-open-summit-sofia,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],f7be77962d12ab0114b418bd0fd0df67,,,,,,,,,
uber-origin,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],cc61cd1f24f0068f8e297f04c4070d38,,,,,,,,,
uber-partner-widget-localiza,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],f89e09f5cd76d7fb84659b3803afae26,,,,,,,,,
uber-poet,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],18ca4ef2241957c41ef67ee83acfda59,,,,,,,,,
uber-poet,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],18ca4ef2241957c41ef67ee83acfda59,,,,,,,,,
uber-push-service,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],f0f92554df6786d4cbb069b97d498788,,,,,,,,,
uber-region-id,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],9504b915aa1c94903f5d5f6b89c52392,,,,,,,,,
uber-research,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],ce5563f92bc1181524a88cf4eb492af5,,,,,,,,,
uber-ride,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],55231826cc0dd9ab7d392dc42f3fc5e0,,,,,,,,,
uber-screenflow-client-version,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],3d77147ed4525d8ba4ff8d9d1ce05520,,,,,,,,,
uber-searchfield-container,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],bd3d5b750a6344a69bd6209ce0174a3c,,,,,,,,,
uber-set-cookie-v2,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],b28c5386033be270c4a5926477a2bda2,,,,,,,,,
uber-source,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],085a2a4a1655b1187b2d1716457737da,,,,,,,,,
uber-token,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],2e901e9003c878761dbd77397186e09e,,,,,,,,,
uber-us-insurance,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],0a60db9cbd67045f2131f4f4a9e15589,,,,,,,,,
uber-uuid,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],80fed71a8f29e85051e9328e961d0f4d,,,,,,,,,
uber-web,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],897c925b06ae18437ef15823c410e9d2,,,,,,,,,
uber-web,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],897c925b06ae18437ef15823c410e9d2,,,,,,,,,
uber-white,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],82eb4e65c2cf8885e290758e5812a2ae,,,,,,,,,
uber-white-10,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],ad3541d5030b37399607ed6f7b2ea1ed,,,,,,,,,
uber-white-120,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],5980294cb72880637bf23920e804b5c3,,,,,,,,,
uber-white-20,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],18076c2ff6c4bd600253998e53fde84a,,,,,,,,,
uber-white-40,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],f042b57fd3a4a48ae4deff942a074f96,,,,,,,,,
uber-white-60,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],72da27517220f5581a05fa2a5e8a0026,,,,,,,,,
uber-white-80,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],b3bfa9fa28f64f3afb40b0199b991d5d,,,,,,,,,
uber-white-80,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["api.telegram.org"],b3bfa9fa28f64f3afb40b0199b991d5d,,,,,,,,,
uber-xhr,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],2236baf0aa565ace2f6e188335789b0c,,,,,,,,,
uber-xps,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["https://api.telegram.org/bot1817723833:AAE53HNYANAlWGUXhtCXvdTeLxcRNqPT8e8"],1e49f16a08a0f628cb748edb565991d2,,,,,,,,,
uber-xps,99.9.9,敏感信息泄露,敏感信息收集,nodejs,["api.telegram.org"],1e49f16a08a0f628cb748edb565991d2,,,,,,,,,
ui-driver-nutanix,0.0.4,敏感信息泄露,敏感信息收集,nodejs,["enjc8we2d8bt6r2.m.pipedream.net"],2e19ba5c00a1716e2978f6aec24704b0,,,,,,,,,
ui-experiments,50.60.99,敏感信息泄露,敏感信息收集,nodejs,["165.227.226.53"],e913650d34bc4a119db0f6fe28024ab2,,,,,,,,,
ui-experiments,20.50.32,敏感信息泄露,敏感信息收集,nodejs,["165.227.226.53"],64bb41594f8cbec20d18648b6c1aab31,,,,,,,,,
ul-inline,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],723de1f79a19baea187043dd6b146f99,,,,,,,,,
useoctocli,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eo73ol0yni23yh0.m.pipedream.net"],862fc4df2476922f6892a2d04d5014e4,,,,,,,,,
using-domains,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eosavq06th8j282.m.pipedream.net"],48b1efaf90ad114f2f331ddb9bd32ebe,,,,,,,,,
uxp-documentation,3.0.1,敏感信息泄露,敏感信息收集,nodejs,["eoy3igksmqb5yvl.m.pipedream.net"],c4f71215d21302d993a7dfc42b5f4022,,,,,,,,,
video-intelligence,16.0.0,敏感信息泄露,敏感信息收集,nodejs,["86cl2zbnioordcwj2hdjkmpvfmlc91.oastify.com"],6bc6e458fcbd4cb187f509bff826fa38,,,,,,,,,
viewgenerator,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eoz9vfnm3cymqv9.m.pipedream.net"],01a403e15cd1db2ed49c007c0f1d23a2,,,,,,,,,
viewlioconfig,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["rifqihz.com"],a7a62fa83c57bf6a4e7ed41d13378561,,,,,,,,,
viewlioconfig,1.0.1,敏感信息泄露,敏感信息收集,nodejs,["rifqihz.com"],913c8bd1b4a71b463af6b612bd4f0280,,,,,,,,,
viewlioconfig,1.0.2,敏感信息泄露,敏感信息收集,nodejs,["rifqihz.com"],86bac4c9bb42b84b63ddea97cd036e94,,,,,,,,,
vipps-stitches,3.9.0,敏感信息泄露,敏感信息收集,nodejs,["ping.binsec.cloud"],295d9006b22cd65956c6553bbfb3b9a3,,,,,,,,,
vizceral-component,7.0.4,低危信息泄露,投毒试验,nodejs,[""],b65e963b526dcb70c7e8c4497a09c999,,,,,,,,,
vizceral-component,7.0.8,敏感信息泄露,敏感信息收集,nodejs,["f6m6zoiv82p1ggltmcwxysk03r9ix7.burpcollaborator.net"],8633659fe50b15b0f453619f53905b7f,,,,,,,,,
vscode-ably,0.0.4,敏感信息泄露,敏感信息收集,nodejs,["eo5wgbnahpiwezj.m.pipedream.net"],4d23122698e49eaa361b74714a134d71,,,,,,,,,
vscode-clangd,0.0.9,敏感信息泄露,敏感信息收集,nodejs,["eoto5wif1yujsco.m.pipedream.net"],2845f9df59c444f46f2b37bcf63133e8,,,,,,,,,
vscode-gestalt,2.0.4,低危信息泄露,投毒试验,nodejs,[""],f201d56ee6c163af67b9a481b0e8aa51,,,,,,,,,
vso-ts-agent,1.0.0-local,主机失陷,命令执行,nodejs,["poc.tq.ag"],d355320e9e109bff9e468a2518852fec,,,,,,,,,
vue-admin-lib,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["ca10lb5b2bgh1mfmi9r0cwppktxsygtbw.gemgem103.com"],db037ad2f43bc3bcbc587a2e928446bc,,,,,,,,,
vueexx,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["47.243.78.201"],324b1975e471ef64337af51fc1b8a109,,,,,,,,,
vuln-app,1.3.0,主机失陷,命令执行,nodejs,["5675-77-137-20-251.eu.ngrok.io"],e4815259799c085b52ae3e7eb16acca8,,,,,,,,,
vuln-app,1.2.0,主机失陷,命令执行,nodejs,["5675-77-137-20-251.eu.ngrok.io"],4199e89067485ed001d948351e6d23a9,,,,,,,,,
vuln-app,1.5.0,主机失陷,命令执行,nodejs,["5675-77-137-20-251.eu.ngrok.io"],737516042bae5361c6a96e8c2df1ef90,,,,,,,,,
vuln-app,1.4.0,主机失陷,命令执行,nodejs,"[""5675-77-137-20-251.eu.ngrok.io"", ""01cb-77-137-20-251.eu.ngrok.io""]",4339ef28b62e9314453b78cc7d16c523,,,,,,,,,
vulny-appy,1.5.0,主机失陷,命令执行,nodejs,["088c-77-124-179-70.eu.ngrok.io"],117331fc7cbb7e103523d017b146c39c,,,,,,,,,
vvs-eslint-config,666.0.10,主机失陷,命令执行,nodejs,["3.86.110.163"],7428b621b8ad7d0e7a1c625476788cbe,,,,,,,,,
vvs-eslint-config,666.0.11,主机失陷,命令执行,nodejs,["3.86.110.163"],b59f5411d30491badf843c6fe141b9a1,,,,,,,,,
vvs-uikit,666.0.7,敏感信息泄露,敏感信息收集,nodejs,["rapt00r.free.beeceptor.com"],7c197de78b13766232889d8499eba1d7,,,,,,,,,
vvs-uikit,666.0.9,主机失陷,命令执行,nodejs,["3.86.110.163"],319a5907ecc19b2621d7d0db47700882,,,,,,,,,
vvs-uikit,666.0.10,主机失陷,命令执行,nodejs,["3.86.110.163"],7ddc2871aaab0471469e7b3135abf376,,,,,,,,,
wasm-bindgen,9.8.9,敏感信息泄露,敏感信息收集,nodejs,["65e4-156-205-162-99.eu.ngrok.io"],af0ce2e4757ae31a0f36117148f1073d,,,,,,,,,
wasm-thumbnail-js,99.99.0,敏感信息泄露,敏感信息收集,nodejs,["shrouded-ravine-99137.herokuapp.com"],6526b1651bf7b5797b0e13c81b195847,,,,,,,,,
wasm-thumbnail-js,99.99.2,敏感信息泄露,敏感信息收集,nodejs,["shrouded-ravine-99137.herokuapp.com"],782751b3f0d080b71417eca6c25e2422,,,,,,,,,
wc-skroutz-analytics,2.0.4,敏感信息泄露,敏感信息收集,nodejs,[""],2bfac9620ca81b56519d88279f2d4bf8,,,,,,,,,
webpack.js.org,0.1.3,敏感信息泄露,敏感信息收集,nodejs,["y436fxn4b9qz0ouw4b5ttyswhnngb5.burpcollaborator.net"],9dc932510b078f93d38a284b1711f83e,,,,,,,,,
webpack.js.org,0.1.4,敏感信息泄露,敏感信息收集,nodejs,["f457-103-120-252-167.ngrok.io"],894fe28e4c60054cfd386cba37bcf479,,,,,,,,,
webpack.js.org,0.0.4,敏感信息泄露,敏感信息收集,nodejs,["afbb-103-120-252-167.ngrok.io"],bc9b6ff55fd3e5a4543abb16a0e6ae1a,,,,,,,,,
webpack.js.org,0.1.0,敏感信息泄露,敏感信息收集,nodejs,["ad1a-103-120-252-167.ngrok.io"],0b4f3d97f5172e82baabc7f638f5939b,,,,,,,,,
web-self-serve-ads,33.3.3,敏感信息泄露,敏感信息收集,nodejs,["le3op6uhxpdwypu1dacqktve95fv3k.burpcollaborator.net"],040378a4a3aa077c0eb2431998ed0ef1,,,,,,,,,
wechat-base,9.1.3,敏感信息泄露,敏感信息收集,nodejs,["wechat-base.3.dns.evening.pub"],2977212707be613fbb8180d73d2e84ec,,,,,,,,,
wechat-internal,9.1.3,敏感信息泄露,敏感信息收集,nodejs,["wechat-internal.3.dns.evening.pub"],f9c81ae2948ca3b206639d946b7dc316,,,,,,,,,
wechat-mobile,9.1.3,敏感信息泄露,敏感信息收集,nodejs,["wechat-mobile.3.dns.evening.pub"],dc4a41fc245c88070da23b0743025c81,,,,,,,,,
wechat-rn,9.1.3,敏感信息泄露,敏感信息收集,nodejs,["wechat-rn.3.dns.evening.pub"],90b636fdb606f498d365f3cd89c20382,,,,,,,,,
wechat-service,9.1.3,敏感信息泄露,敏感信息收集,nodejs,["wechat-service.3.dns.evening.pub"],bf8db84f06d2d67dbc21a16e0fec2999,,,,,,,,,
wechat-user,9.1.3,敏感信息泄露,敏感信息收集,nodejs,["wechat-user.3.dns.evening.pub"],6758cf4ef6c10b36f3436e934f568316,,,,,,,,,
wechat-web-login,9.1.3,敏感信息泄露,敏感信息收集,nodejs,["wechat-web-login.3.dns.evening.pub"],829a89528ba0a423ecb064268b4ef2ae,,,,,,,,,
whatamidoingnow,1.3.5,敏感信息泄露,敏感信息收集,nodejs,"[""0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"", ""169.254.169.254""]",35288c86f5a820736a26712e7ae40b36,,,,,,,,,
whatamidoingnow,1.3.5,敏感信息泄露,敏感信息收集,nodejs,["0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"],35288c86f5a820736a26712e7ae40b36,,,,,,,,,
whatamidoingnow2,1.5.5,敏感信息泄露,敏感信息收集,nodejs,"[""0006166aa72d9f58c6c28e76910a79cf.m.pipedream.net"", ""169.254.169.254""]",8caee204338efcffb779272b2b256e28,,,,,,,,,
who.fhir.template,99.99.0,敏感信息泄露,敏感信息收集,nodejs,["shrouded-ravine-99137.herokuapp.com"],8a039b8b22522903bc8aa55dc96d2264,,,,,,,,,
who.fhir.template,99.99.1,敏感信息泄露,敏感信息收集,nodejs,["shrouded-ravine-99137.herokuapp.com"],a4ab1f8d3bfe3b0c4f641ce6d98b480f,,,,,,,,,
who.fhir.template,99.99.2,敏感信息泄露,敏感信息收集,nodejs,["shrouded-ravine-99137.herokuapp.com"],8d3b452a930687bbc0997c5024fae612,,,,,,,,,
wireit-website,12.0.0,敏感信息泄露,敏感信息收集,nodejs,["ca3il3atc6bgl74ltir05ypf7ksiffy61.oast.site"],d103707bcd65f796a3de474ed43f176d,,,,,,,,,
wixdev2022-1,1.0.1,主机失陷,命令执行,nodejs,["xhc.vg"],c15c2e3a23f30fc7938262bac2a1d210,,,,,,,,,
wixdev2022-1,1.0.2,主机失陷,命令执行,nodejs,["xhc.vg"],ebeb5c2a792dd4526f91e58c347ac50c,,,,,,,,,
wm-accounts-auth,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["cb9enpy2vtc0000nvbxggfwzk5cyyyyyb.interact.sh"],3ab5223a508d46a3444d9085bcc64da8,,,,,,,,,
wm-accounts-auth-core,1.0.1,敏感信息泄露,敏感信息收集,nodejs,["cbbpj702vtc00008amcggfi5jdhyyyyyb.interact.sh"],7309de71594c2fc48e7e5f8578da70b3,,,,,,,,,
wm-accounts-sdk,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["cbbpj702vtc00008amcggfi5jdhyyyyyb.interact.sh"],905bad3b7b54e95bd27a6fb1ad1c6ed6,,,,,,,,,
wm-cookies-api,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eo7f3krr3v3dvow.m.pipedream.net"],37a10fcdca5ce220a9c101cfac23af54,,,,,,,,,
wm-dagre,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["cb9enpy2vtc0000nvbxggfwzk5cyyyyyb.interact.sh"],e28cd3477b54a312c099fad004f003d2,,,,,,,,,
wm-ngx-graph,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["cb9enpy2vtc0000nvbxggfwzk5cyyyyyb.interact.sh"],626f1a9ef99b1df54b60123bbe4ecb07,,,,,,,,,
wm-publish-statuses,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["eo7f3krr3v3dvow.m.pipedream.net"],af0697c8f4e6ec58a2d052c5c33fa4f6,,,,,,,,,
wm-shared-consts,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["cbbpj702vtc00008amcggfi5jdhyyyyyb.interact.sh"],aac0268da8b417fa235b23d3bd0b621b,,,,,,,,,
wxy-tools,1.99.999,敏感信息泄露,敏感信息收集,nodejs,["cnspary.free.beeceptor.com"],49e12226d664eeec393362a6abbe7bc5,,,,,,,,,
wxy-tools,2.0.0,敏感信息泄露,敏感信息收集,nodejs,["cnspary.free.beeceptor.com"],4e5bf785b13a92100f3eb1d95fbd786b,,,,,,,,,
xiawaa,2.5.18,敏感信息泄露,敏感信息收集,nodejs,["120.48.11.47"],884d6fa6d7b1a73580af0d4e2f251de0,,,,,,,,,
xo-address-components,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],1026f091a5436fb0671a6fdc83e970b2,,,,,,,,,
xo-angular-shims-placeholder,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],44dd23bfc08b2f446c2b4b48f7e1ac91,,,,,,,,,
xo-beaver,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],81f928d1e654a76a69064b8b8e4079f3,,,,,,,,,
xo-credit-components,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],a369a44be486db57e2e4cff5b5e929d9,,,,,,,,,
xo-device-info,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],52ecdf46d759f54dd08232a1b3210bbb,,,,,,,,,
xo-form-components,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],f580f727931f973fd7d017f365e2e4a1,,,,,,,,,
xo-guest-components,99.99.9,敏感信息泄露,敏感信息收集,nodejs,["637x7jjzwkb15qpjq5eg5sw7tyzpne.oastify.com"],3afedc7dbcde17b076436fe6012e99c8,,,,,,,,,
xo-guest-components,99.99.10,敏感信息泄露,敏感信息收集,nodejs,["727gvf14vi5toq7h9x1ni3g01r7hv6.oastify.com"],1486b077421f50fe725d7367731f59ca,,,,,,,,,
xo-jquery-mask-plugin,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],22f66753736579e7c54e0a63097f2b49,,,,,,,,,
xo-login-components,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],16c92a1ca9b28421f532242b115ae9fe,,,,,,,,,
xo-login-components,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],16c92a1ca9b28421f532242b115ae9fe,,,,,,,,,
xo-member-components,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],5546e1d9ae7cd516e0cffe4d8a09b0d2,,,,,,,,,
xo-page-components,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],50026e168e9ea476097ed93f9d209a99,,,,,,,,,
xo-return-to-merchant,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],939cb0befa869a6d36fee26e54625991,,,,,,,,,
xo-shipping-change,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],cf5a5743e239fa6171d0d5d6b5ba02d3,,,,,,,,,
xo-shipping-options,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],1c0a1a6ee6d94b843d84f23e68745741,,,,,,,,,
xo-styles,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],46eac44b3d9c9deec32f05f227218781,,,,,,,,,
xo-third-party-components,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],640292057393ae73ec9512ed6d827694,,,,,,,,,
xo-title,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],14642b8c63b8096bb925fcf4113e0394,,,,,,,,,
xo-tracking,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],806e5787a248b09352a2d1a207fe05fd,,,,,,,,,
xo-tray-height,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],c6141552a77be2e71379f33862f5d59a,,,,,,,,,
xo-ui-components,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],9adc64d0ca61e3ade84406b4f1338975,,,,,,,,,
xo-validation,88.8.8,敏感信息泄露,敏感信息收集,nodejs,["c79b2r25bgm0c9ahgvc0c8jmn5yyyyyyn.xxe.lol"],469c35bab9f8054962456f4a76f62c83,,,,,,,,,
xplenty-website,1.0.0,敏感信息泄露,敏感信息收集,nodejs,["https://eo6xn0qzcln7jd0.m.pipedream.net"],df885aae8f94fc7b16f6cb34f2980b56,,,,,,,,,
xplenty-websitey,2.0.0,敏感信息泄露,敏感信息收集,nodejs,["https://eo3303tqq9uan0j.m.pipedream.net"],b4821af985992e8321e3a59b75726c1e,,,,,,,,,
xxeep1g3,1.13.4,敏感信息泄露,敏感信息收集,nodejs,["https://requestbin.io/16m3wcd1"],42e0ff82e87a0c7bc8e220a66c3b6080,,,,,,,,,
